utc_timestamp,DEU,ITA,CHE
2014-02-16,-2954.5336368961453,-1435.6619290006429,-270.3710426635755
2014-02-17,-3153.8615243360778,-1351.837540006881,-278.09528233429444
2014-02-18,-3273.9021555976215,-1355.654945761143,-279.4425449880492
2014-02-19,-3213.798126681747,-1337.0895742229627,-274.9867758432821
2014-02-20,-3059.595565458399,-1406.8773889616625,-269.59235131506546
2014-02-21,-3046.6821546015526,-1454.8756919620005,-275.46485049039933
2014-02-22,-3224.7917164924525,-1544.9294713174072,-285.23065584226265
2014-02-23,-3204.5697191846566,-1660.8846707042537,-276.3872696384017
2014-02-24,-3180.9975486433395,-1716.3925271738315,-273.6725938553101
2014-02-25,-3030.0394763033287,-1755.8980603920072,-272.60063062601654
2014-02-26,-2910.876743627121,-1741.9238959885863,-274.7096411093379
2014-02-27,-3010.717042552027,-1713.2644446006661,-278.152341205756
2014-02-28,-3144.421898705426,-1745.2294837857385,-280.34762703627183
2014-03-01,-3235.431905921697,-1806.7336321870578,-289.60169269103625
2014-03-02,-3254.8503213736026,-1810.0497898288381,-289.2828959710401
2014-03-03,-3230.6273961341153,-1784.8967946079756,-288.4835856469784
2014-03-04,-3211.2606473875203,-1791.9766262261398,-294.92175542251096
2014-03-05,-3216.6756191205864,-1712.9520089778669,-289.0944534293754
2014-03-06,-3188.2664827002673,-1619.3130300151495,-284.2687674445318
2014-03-07,-3040.359004923528,-1511.6443499819727,-267.1471228656848
2014-03-08,-2818.933351952784,-1477.9314285562975,-250.90398269136026
2014-03-09,-2521.504644408091,-1410.978451939396,-226.8890562267268
2014-03-10,-2426.89527185963,-1478.3736746690977,-220.43731988785186
2014-03-11,-2560.0763869272323,-1563.3193283739085,-234.43652369022948
2014-03-12,-2547.546378916082,-1487.4490151540492,-224.06010360361
2014-03-13,-2408.079960062396,-1351.3168610187288,-202.94620810426477
2014-03-14,-2400.767791396681,-1242.9011095749913,-188.70900638542201
2014-03-15,-2460.2363002443176,-1183.0006729445374,-203.2627436751358
2014-03-16,-2270.3723936140036,-1086.2607269070263,-197.81043305479514
2014-03-17,-2178.508928862662,-981.7957911506902,-177.77930135474458
2014-03-18,-2246.3011680769305,-1002.2570195550845,-168.23689155096392
2014-03-19,-2151.369550353248,-979.1604706061096,-182.2476851570969
2014-03-20,-1861.9136970280654,-973.9595256331947,-176.69892139260085
2014-03-21,-1786.4978045465648,-978.2662889481277,-170.40473023005828
2014-03-22,-2079.0486358224257,-1029.5947496228928,-197.8715252183828
2014-03-23,-2564.9420705458574,-1156.3436187460416,-245.41320820814767
2014-03-24,-2981.387800809826,-1416.6456229586804,-277.649623752352
2014-03-25,-3287.7616594437072,-1656.851524339552,-297.866905597149
2014-03-26,-3273.140515472709,-1682.9542889137253,-296.9074885284865
2014-03-27,-2963.8452219820915,-1598.213393777957,-269.7183313950093
2014-03-28,-2692.9778961273046,-1412.5967339948652,-232.98539554705738
2014-03-29,-2267.8574297256705,-1209.3877823733992,-203.06613759720494
2014-03-30,-1772.6053516279806,-1030.881440737473,-166.98540690047702
2014-03-31,-1573.0699503936276,-960.9248782851976,-149.55732936477767
2014-04-01,-1500.5229566026112,-995.3175317545222,-143.7873426360439
2014-04-02,-1332.4935412933028,-997.3473525325286,-134.88029665257076
2014-04-03,-1217.8347393337299,-970.2837693313894,-131.6512892717965
2014-04-04,-1259.306909861417,-1001.7590846943159,-135.97724096652476
2014-04-05,-1394.239431339756,-964.6149264020687,-146.536956109649
2014-04-06,-1333.0401911932215,-836.9134462521879,-136.05416339961204
2014-04-07,-1107.2168240318113,-723.4064880342023,-120.68200647134965
2014-04-08,-1444.1459235310315,-716.8333756518148,-145.9898365614626
2014-04-09,-1877.508532646008,-786.2015479393007,-173.68947269282998
2014-04-10,-1937.6209356645043,-844.507206315357,-166.23691297951956
2014-04-11,-1890.150292270817,-877.3259790968021,-144.52707747649757
2014-04-12,-1767.570081812843,-870.0530168509781,-134.8461095783225
2014-04-13,-1752.1666151333231,-854.0147497588498,-135.4302787660676
2014-04-14,-2087.7223163491362,-814.3493243337979,-158.23144991154584
2014-04-15,-2539.150981572357,-986.1456618380354,-211.5706450047405
2014-04-16,-2617.982255575289,-1179.6171477762996,-234.39151528984615
2014-04-17,-2430.9457253807714,-1260.4474921294525,-220.26593935150757
2014-04-18,-2471.570140786899,-1214.4180276180723,-222.83438033427402
2014-04-19,-2132.6150921607623,-1174.9818937724735,-229.60433817136453
2014-04-20,-1609.0596184126325,-1012.1470674171017,-193.89892692658742
2014-04-21,-1512.2945437596638,-910.4644566184112,-180.9487429317604
2014-04-22,-1366.0284725045508,-814.1939609918867,-161.8437080047995
2014-04-23,-1178.736112592572,-720.1425202645202,-138.30762002704685
2014-04-24,-1080.0048083532276,-643.0622588543283,-119.6061308119556
2014-04-25,-936.9231007931041,-606.5363865935285,-120.23790931804628
2014-04-26,-926.5127124096002,-610.7513650523879,-123.5974941027725
2014-04-27,-1115.5576143453113,-723.4344236098008,-162.14250461146793
2014-04-28,-1231.1567921328344,-859.0951921451963,-189.62998646853964
2014-04-29,-1216.7426214212144,-863.5862533510169,-190.2645501295892
2014-04-30,-1164.4148513594178,-877.5239012574439,-192.4814887650613
2014-05-01,-1250.975056862362,-806.3164548927899,-177.98515819101803
2014-05-02,-1647.159864955899,-857.1529320363236,-179.97454110814252
2014-05-03,-2046.6690835206186,-866.3224220810298,-196.1798827020401
2014-05-04,-2109.7956372356057,-852.9421347345728,-199.47789156303332
2014-05-05,-1840.7885664220676,-807.8336198846222,-163.47145859223235
2014-05-06,-1455.139179338544,-729.7053285757613,-136.55960802276923
2014-05-07,-1334.8424394067877,-690.779749641735,-136.8112904678313
2014-05-08,-1335.988890978811,-638.8451795107276,-124.16890500112223
2014-05-09,-1224.7294872927823,-556.8641163288887,-112.50716770598204
2014-05-10,-1310.8064988061678,-511.4312096527243,-104.67272280306534
2014-05-11,-1462.977261695305,-509.67820199927445,-128.36905992365743
2014-05-12,-1672.009351105714,-578.9348168625679,-166.21767496638324
2014-05-13,-1882.420775207117,-693.3913035435805,-198.7916293802172
2014-05-14,-2000.0314522908955,-756.3356134889235,-207.1733689681916
2014-05-15,-1961.723337245455,-788.6678591114578,-213.1206235166157
2014-05-16,-1732.2606680551708,-790.5090761401431,-200.54750389813339
2014-05-17,-1472.9175926035955,-740.9257542551528,-176.4410822666945
2014-05-18,-1207.2374007442643,-653.5822425948852,-135.7768298338032
2014-05-19,-909.1404845653951,-625.8145999093458,-105.99523130162318
2014-05-20,-668.4426542827804,-557.0036545388226,-84.99440324347242
2014-05-21,-567.981806564663,-485.74764373153147,-70.53019802895722
2014-05-22,-537.8748561935532,-444.76715206153335,-69.14663718176143
2014-05-23,-616.1717860964679,-445.9788616438789,-84.49546899781377
2014-05-24,-718.4567668995443,-453.9106337811268,-101.52247298317805
2014-05-25,-700.0755496011653,-429.8206717272805,-93.90374131393165
2014-05-26,-699.0300043592779,-457.10613088664456,-104.63979164607784
2014-05-27,-802.1777817948904,-515.1420375091691,-124.93650678966492
2014-05-28,-1017.8669598917401,-531.5261441291026,-124.75179434122008
2014-05-29,-1286.1125794660825,-535.4684141228664,-118.9138902913107
2014-05-30,-1376.920331944078,-516.0603301200106,-125.00119634297755
2014-05-31,-1235.8127333367408,-545.0062593110307,-127.50485231752702
2014-06-01,-1110.030477477757,-521.4662083819408,-111.00132241918124
2014-06-02,-942.8935648869649,-503.0679018414437,-105.9794500554887
2014-06-03,-824.3610596668351,-492.94968192539176,-99.38541700572095
2014-06-04,-764.5865122700544,-480.01038129682314,-102.44146672948202
2014-06-05,-870.1856820762806,-455.4709359288587,-102.58182352036722
2014-06-06,-698.2345016780373,-407.80268539862095,-70.81466975077763
2014-06-07,-548.7329929441885,-361.387519650377,-48.93510778010718
2014-06-08,-471.37876580387166,-324.2510643121803,-38.41015479259932
2014-06-09,-445.422624915419,-311.8960150193842,-35.001509379040776
2014-06-10,-453.2617458630663,-313.8564243963929,-35.65791577092169
2014-06-11,-479.75630506670626,-309.2411616126872,-37.1973237017395
2014-06-12,-519.2212292722451,-309.17211823171414,-39.43514547284626
2014-06-13,-570.2270387482354,-316.19955274077364,-43.47416018640743
2014-06-14,-657.6558644363961,-335.6545166443184,-55.658968569872016
2014-06-15,-685.9070322169683,-368.4604926841561,-72.02484637785683
2014-06-16,-746.9316024972543,-405.7155840902756,-79.80779760589785
2014-06-17,-729.525411885614,-443.0883550813312,-90.25849202307334
2014-06-18,-685.8801704716802,-444.4244187288582,-91.19894834999069
2014-06-19,-724.4540001313495,-422.45030543312936,-81.3332370813133
2014-06-20,-829.4768761210735,-398.2457052418481,-79.34300188400333
2014-06-21,-839.3349251295879,-382.980311192359,-70.59638023408607
2014-06-22,-777.0582187903634,-351.7477768651288,-54.912663352771
2014-06-23,-748.2010931620086,-343.21008567627587,-51.94624249537184
2014-06-24,-741.9385862209966,-352.03242605370673,-59.4983390420886
2014-06-25,-844.9690874501076,-371.4739988028259,-68.1384207824997
2014-06-26,-810.4980768881849,-381.82101589447484,-72.11233226009908
2014-06-27,-661.2896849837555,-375.076707891831,-63.76767494240625
2014-06-28,-629.6482937980846,-365.6984233252692,-55.270935646556275
2014-06-29,-691.0131054812205,-364.4139941056568,-71.77639721481427
2014-06-30,-791.5219624141832,-375.25100255630696,-89.81581434390452
2014-07-01,-812.2093596650709,-391.4675802996278,-82.75984474237387
2014-07-02,-768.8691554205677,-390.1645550332878,-84.8138591793957
2014-07-03,-614.59402967434,-367.6168701928408,-63.96883913759339
2014-07-04,-521.4752551362883,-362.93873818030795,-53.98883037422895
2014-07-05,-508.3612777459573,-350.57435150549287,-53.76328525799424
2014-07-06,-464.9024042121449,-329.3056661324398,-45.52363994492738
2014-07-07,-492.45663404210626,-328.92934422009694,-50.84711447736209
2014-07-08,-586.8495834435774,-364.8388435990205,-80.62307142574589
2014-07-09,-742.41411836628,-396.5480314088155,-111.67619270524487
2014-07-10,-740.9333182777065,-425.08707250384685,-125.67551589053912
2014-07-11,-642.6621003994907,-407.1654942998691,-102.42702233203187
2014-07-12,-616.6404925023388,-397.5700813328009,-87.46187673272169
2014-07-13,-599.137728692576,-382.1233848649081,-77.71341669913642
2014-07-14,-576.052718506425,-381.22878942888394,-70.04522206644815
2014-07-15,-568.1829829055345,-362.8169565598853,-60.891092148080936
2014-07-16,-532.6940708457845,-338.2889430228965,-51.129301905236225
2014-07-17,-498.54613939556367,-323.180585871103,-44.54268946699132
2014-07-18,-471.5983512912029,-316.2626463511383,-40.488626753673216
2014-07-19,-448.92170187567297,-308.9387609441948,-37.62848733376219
2014-07-20,-437.0242504942251,-302.0874714311063,-39.154299378489824
2014-07-21,-467.0706680383892,-326.4066326258365,-50.2261522770261
2014-07-22,-492.4487844450012,-354.1418522197449,-56.671501586732084
2014-07-23,-498.21474223954914,-350.7731811435415,-53.50037430130964
2014-07-24,-513.9177170813774,-358.9677711314528,-52.30176744197384
2014-07-25,-527.7353798970337,-352.2508179544155,-50.995929378739135
2014-07-26,-520.8820045753671,-362.1926066599007,-61.33108448536747
2014-07-27,-494.7463156221087,-348.8727745384978,-59.05410834852257
2014-07-28,-487.67582159666193,-339.842942551542,-57.891183414542944
2014-07-29,-510.78843935608677,-361.1618253421493,-72.71268181922824
2014-07-30,-528.944558716025,-376.038382808763,-72.80826528815312
2014-07-31,-538.5773927522688,-356.6999400154084,-62.61338131680792
2014-08-01,-525.0185151501657,-345.20239789216413,-54.401084946818514
2014-08-02,-504.2979171166163,-340.2253374050427,-50.74269738253581
2014-08-03,-500.060582932385,-336.8688180386062,-54.88902467452079
2014-08-04,-515.85358807312,-333.69834989335584,-55.82716099240114
2014-08-05,-561.0271827215178,-347.36117279982915,-61.374424680209685
2014-08-06,-569.8670914958047,-343.75655149933243,-61.368038316816694
2014-08-07,-562.9098003440114,-339.2317203610629,-56.939771687521414
2014-08-08,-536.7126760653789,-334.76290158378106,-50.016992190678266
2014-08-09,-521.2823475263101,-331.7041765376889,-47.09521527972472
2014-08-10,-499.04554265252494,-316.31824672194125,-42.63732107106235
2014-08-11,-548.3433152700055,-312.8813695377769,-49.23323367564622
2014-08-12,-619.053459865953,-322.2636268827001,-60.09331493608578
2014-08-13,-681.5338951808919,-334.18549912082386,-77.62527510763158
2014-08-14,-754.8718320952548,-355.3316596837904,-97.83245006326756
2014-08-15,-868.0498417827494,-382.93023886195317,-110.6883344696246
2014-08-16,-908.029302866282,-408.49538508666876,-117.95800821734697
2014-08-17,-838.3090965449405,-401.08754159011255,-103.88738733650698
2014-08-18,-867.5938374633848,-389.6515819402441,-88.52756665362097
2014-08-19,-1003.469581052751,-393.0675387164221,-88.8213607837588
2014-08-20,-1103.2106028214096,-383.3752874599922,-96.86485999579845
2014-08-21,-1102.040156961465,-381.96867370354164,-99.59276056028676
2014-08-22,-1024.5766613861058,-378.9559359992544,-94.70408443124757
2014-08-23,-1072.4057220636787,-387.95595330252775,-101.21443875234326
2014-08-24,-1156.5238181042232,-389.7113857720918,-109.37397477478382
2014-08-25,-1126.0826850064188,-403.2376169361134,-104.32503478223991
2014-08-26,-1046.6720929216788,-403.4062426913391,-85.54201076802222
2014-08-27,-937.6393221760401,-371.51541889582313,-79.19196228324132
2014-08-28,-755.1122609684717,-364.8488598277913,-64.40187288872568
2014-08-29,-664.7988860223579,-354.2217957289453,-58.15744010911963
2014-08-30,-651.3000559269461,-345.54164651342586,-59.59179774791586
2014-08-31,-762.9594162099057,-345.8058472115386,-75.78466959184865
2014-09-01,-876.0977107358207,-387.6455277222391,-103.29014084463783
2014-09-02,-906.9910304554797,-421.1439414442173,-118.0070104946955
2014-09-03,-892.1829539028952,-435.4252463696783,-112.89331497961126
2014-09-04,-724.4346351699402,-411.64396794906804,-86.50393205498933
2014-09-05,-613.1106486590656,-391.8928252537429,-69.60937888928115
2014-09-06,-565.6075285115942,-378.66296199375824,-58.964379489388854
2014-09-07,-551.5436102089668,-361.58374484105155,-52.86455405465843
2014-09-08,-577.7788401316739,-352.3341636662975,-49.34052778937907
2014-09-09,-679.608625793691,-360.65752452562737,-53.86339474886645
2014-09-10,-802.3641365730526,-373.88926604668444,-64.7361863495432
2014-09-11,-969.0917068509757,-401.88257386239366,-89.2323357959795
2014-09-12,-1012.0302637017147,-445.5481637533336,-120.81999409744132
2014-09-13,-902.9563593367602,-450.96027040153757,-117.50016995546405
2014-09-14,-799.1986492705857,-427.56012825425137,-100.91621885573154
2014-09-15,-710.2308552044544,-412.8125407488003,-81.20730942007118
2014-09-16,-666.6994873084252,-417.8990261894043,-69.95431644972658
2014-09-17,-640.7394973307014,-425.1800370924067,-64.21133237959339
2014-09-18,-623.5763887721421,-434.677241339992,-64.69951286723598
2014-09-19,-606.5922888809713,-425.56646030072295,-63.96450863377133
2014-09-20,-613.4832701181185,-399.31257037568145,-64.33400725369252
2014-09-21,-709.741154586116,-380.29014298554904,-72.25987280016597
2014-09-22,-1121.8858525540998,-401.26875797601934,-108.28618607055105
2014-09-23,-1480.2389029774906,-478.4821359203925,-137.08653673822434
2014-09-24,-1626.3535640600114,-538.5223133580249,-137.6910428409607
2014-09-25,-1513.1281822785322,-541.67740316801,-145.01674788647836
2014-09-26,-1285.8275755470681,-528.3080113016141,-134.34124275551233
2014-09-27,-1116.9731692385683,-480.79882442944114,-111.90993492176982
2014-09-28,-980.7939240635433,-455.00895539345765,-86.86321041438454
2014-09-29,-781.8513210465248,-442.86971616547885,-75.40928018529793
2014-09-30,-759.2798554348992,-443.58819485805475,-76.80078116908379
2014-10-01,-774.0849007404297,-453.29219161111405,-81.41802661501126
2014-10-02,-808.5567061905126,-457.73622542101225,-91.4966730345644
2014-10-03,-906.9197696950949,-472.195898713787,-99.31194688889352
2014-10-04,-1056.8375759726525,-496.5281277493946,-100.01977322881079
2014-10-05,-1169.128039233796,-515.212023120404,-99.14268160505189
2014-10-06,-1235.8903972242192,-543.7911529059377,-104.04859771295637
2014-10-07,-1223.147761872012,-564.8571864184908,-105.27117855183303
2014-10-08,-1097.7583174365939,-521.1306723862687,-95.73829560977244
2014-10-09,-902.5143548420899,-483.22795839255963,-84.47288090923944
2014-10-10,-926.955634499317,-452.22971873890236,-82.85611518005676
2014-10-11,-973.3351601216624,-445.3636655881203,-89.19683950017404
2014-10-12,-1025.4200195623919,-438.0741287404323,-91.97152803492226
2014-10-13,-983.9079060363929,-446.128674994707,-103.8524731938682
2014-10-14,-1096.2581141677572,-482.87159846142043,-111.6566105346109
2014-10-15,-1207.6413219917376,-481.4748883423865,-114.05022841029422
2014-10-16,-1233.2675304257816,-474.1581621361378,-112.97767890775899
2014-10-17,-1251.329212920065,-446.58818609468096,-105.52028119576211
2014-10-18,-1183.5107814245996,-432.3269398846061,-92.6539434945058
2014-10-19,-938.1402657790077,-418.9510994495728,-82.39179140229871
2014-10-20,-971.520119486441,-427.7471641706558,-74.61562297457591
2014-10-21,-1317.3705894934049,-457.80164745072057,-99.4587124166558
2014-10-22,-1878.314464664043,-669.46682425899,-182.99621485616143
2014-10-23,-2071.1434503582136,-856.7819322392666,-219.83827804225524
2014-10-24,-2154.558297504996,-892.2221999999108,-227.17458582108762
2014-10-25,-2114.849615860574,-941.8242876053685,-198.95402448133368
2014-10-26,-1919.3862112732536,-947.7232369623731,-173.9628409482781
2014-10-27,-2006.0478065855482,-1023.0213648776615,-177.18249025504807
2014-10-28,-2381.179398937447,-1109.8492869388253,-183.2462741572324
2014-10-29,-2446.853841635243,-1118.745925356326,-184.08396718565805
2014-10-30,-2229.8154212333766,-1101.256584715597,-172.54219322598004
2014-10-31,-1931.4665947964752,-1052.9949276827508,-156.83392423802985
2014-11-01,-1690.8791483123196,-959.5790508160895,-143.1697023291928
2014-11-02,-1582.4775704823965,-883.7917039105909,-142.1470148734983
2014-11-03,-1514.028872230006,-890.7233139210904,-151.93876246492505
2014-11-04,-1715.4633399295356,-825.8766430737684,-162.6647982120086
2014-11-05,-2057.727691152869,-738.9456568665469,-221.9656757834492
2014-11-06,-2435.1851870013015,-778.589562580506,-253.22232443315605
2014-11-07,-2721.361589615293,-803.5716277390538,-258.2565248928597
2014-11-08,-2608.8374477949983,-813.300949204918,-244.75904017298498
2014-11-09,-2549.840814904415,-820.1319621677695,-220.40458131805502
2014-11-10,-2503.8180113555436,-821.8733614881697,-212.30310114593317
2014-11-11,-2485.677745705743,-816.4396989603625,-206.55974715783904
2014-11-12,-2341.59004582475,-833.3765089029501,-204.95586275550423
2014-11-13,-2263.0547913488977,-868.6080335820185,-209.49776495370517
2014-11-14,-2213.4418140606435,-898.3257891419786,-207.61755498138515
2014-11-15,-2204.3695780765183,-917.9518278943925,-215.0191419705569
2014-11-16,-2328.7053583520146,-966.2075325624278,-225.1377274695328
2014-11-17,-2475.493253862412,-1086.537257871634,-242.2176867754368
2014-11-18,-2667.182676894253,-1183.254270066067,-261.4780919520937
2014-11-19,-2838.4895004562222,-1248.8205765990353,-261.5872642074607
2014-11-20,-3046.274239333489,-1296.7899362359706,-258.7839513187451
2014-11-21,-3244.8313962389257,-1323.568906043052,-238.4383055918467
2014-11-22,-3142.5252607585644,-1293.0421634671093,-215.54388932278883
2014-11-23,-2863.5452185590007,-1197.3203478215398,-195.42732926523985
2014-11-24,-2750.1319199120653,-1115.819222255409,-169.4932347512971
2014-11-25,-3046.0408666007197,-1107.9143695907535,-184.18281190311626
2014-11-26,-3280.9031988619986,-1215.2635443450285,-193.73161762591943
2014-11-27,-3396.7297120789544,-1274.326850555353,-211.42820570341505
2014-11-28,-3572.009318826781,-1214.1064255747551,-221.72420610838947
2014-11-29,-3771.509475394417,-1071.042457431466,-225.30322853897934
2014-11-30,-3792.4929000373163,-953.5498779425084,-224.6352880531355
2014-12-01,-3966.8590758686123,-930.1912815598724,-242.3383000348692
2014-12-02,-4246.856833122305,-1060.7654938854,-268.24320325207214
2014-12-03,-4345.3009466807625,-1181.455845971931,-281.7435470469628
2014-12-04,-4201.337060289087,-1274.2594967889277,-278.35876631851244
2014-12-05,-4070.023852596988,-1327.134079287772,-282.7465067968748
2014-12-06,-3924.578392952631,-1368.5744774626571,-293.3607764163281
2014-12-07,-3757.8363006275795,-1460.0027155034004,-294.8279900254228
2014-12-08,-3812.3413829683523,-1560.5498094307413,-298.5804521224692
2014-12-09,-4011.7765308577605,-1739.75567517681,-319.8882631391182
2014-12-10,-3954.397778340897,-1836.1916902872888,-317.8939909382573
2014-12-11,-3691.3069870506765,-1883.5341296907131,-302.52783138571976
2014-12-12,-3310.2136419204057,-1867.3101411204516,-295.6565756739081
2014-12-13,-3253.720191412814,-1723.6052569338199,-274.6829197442025
2014-12-14,-3343.0501116942173,-1558.518101584109,-251.2780549050405
2014-12-15,-3404.7632384609165,-1481.8982300068508,-240.33546299519162
2014-12-16,-3531.767834926033,-1505.2222155293164,-254.37743169574273
2014-12-17,-3513.974926942233,-1523.1655783051528,-270.95865360152686
2014-12-18,-2827.78276466178,-1538.8579618384226,-249.1439046695099
2014-12-19,-2507.077848978289,-1528.2562479585754,-230.2587057209884
2014-12-20,-2852.6588614487696,-1517.7362716564492,-246.95950163357173
2014-12-21,-2966.7769424836524,-1595.7760200031985,-266.4054947793916
2014-12-22,-2779.862182934988,-1691.3500102780486,-271.9098938628055
2014-12-23,-2678.2677154394232,-1708.5004454178545,-270.8602079744932
2014-12-24,-2824.6953420940445,-1701.2310309609295,-275.9367878386394
2014-12-25,-3200.7906918408585,-1712.2006463481987,-284.41141200081546
2014-12-26,-3795.0221295326473,-1875.5718969438558,-312.2563096845665
2014-12-27,-4191.051004511037,-2119.08045340398,-323.39216061658374
2014-12-28,-4559.255283303022,-2190.4421723207065,-351.75693071702796
2014-12-29,-4593.832105656682,-2428.851184106167,-385.3099092136352
2014-12-30,-4507.95667747375,-2699.1362834769197,-392.8622277335237
2014-12-31,-4267.688372217842,-2823.825967137668,-388.6940346056122
2015-01-01,-4036.4779997999194,-2808.287744670207,-396.4429007300769
2015-01-02,-3801.3532524807338,-2523.954271118845,-360.18792945908893
2015-01-03,-3757.715928504312,-2183.9202276951987,-324.7755152318688
2015-01-04,-3703.274592836784,-1920.6647448204815,-315.1831194070093
2015-01-05,-3868.996738678185,-2057.830817251335,-326.36919855338505
2015-01-06,-4137.020779873265,-2146.338031257881,-330.8494085854549
2015-01-07,-4004.1702611241485,-2123.0008299451038,-330.9124273681987
2015-01-08,-3669.4601468207898,-2065.289627965027,-315.518566638821
2015-01-09,-3142.3501904004997,-1951.6264689039576,-289.6891367504759
2015-01-10,-2522.309586556653,-1658.6387932608257,-239.23813978097962
2015-01-11,-2891.5866823314664,-1585.5931885431348,-264.2927469232662
2015-01-12,-2927.2576645102536,-1762.2607836402601,-286.9494364554568
2015-01-13,-2854.489077090502,-1882.334627915627,-291.7368960224508
2015-01-14,-3081.7417709481383,-1874.5203795561415,-289.99159636719816
2015-01-15,-3048.9217057879086,-1834.7284910512656,-288.2531803153692
2015-01-16,-3136.160975498997,-1745.8321841995182,-287.40879883045307
2015-01-17,-3503.638751036653,-1633.2390379550752,-315.6321617279389
2015-01-18,-3745.170793930837,-1732.576307236548,-343.64635590543395
2015-01-19,-3951.792391011795,-1886.1115817814862,-354.23499496938604
2015-01-20,-4170.375378697971,-1990.644436229288,-367.2287175297932
2015-01-21,-4257.453117220958,-2018.576672998105,-373.66407857226676
2015-01-22,-4245.46413903208,-1985.1001574825962,-365.8300476160475
2015-01-23,-4310.950399291484,-1969.449178630678,-372.07019991976966
2015-01-24,-4283.826066699826,-1996.894382272305,-374.60334213310097
2015-01-25,-4018.6664706029783,-2099.676648450333,-369.6850904216917
2015-01-26,-3904.920252901006,-2221.2661478376967,-369.190439384914
2015-01-27,-3908.7720781208773,-2365.6285642035505,-374.4421140061345
2015-01-28,-3831.215568237226,-2448.9665729241074,-372.5565311186016
2015-01-29,-3870.383373017394,-2377.8740024342637,-348.1489454871292
2015-01-30,-4072.3734652093867,-2279.97066102355,-360.59333007587935
2015-01-31,-4166.974308202426,-2265.274233687337,-373.0933603189814
2015-02-01,-4145.830295794,-2255.720198226726,-373.13000957349345
2015-02-02,-4147.8740364089845,-2341.813307263932,-377.53954973982906
2015-02-03,-4394.7333874449605,-2417.5363410170503,-404.73257606903326
2015-02-04,-4588.259393998762,-2284.144065501731,-417.4892531094241
2015-02-05,-4647.824210495215,-2223.264086859936,-415.49479002578903
2015-02-06,-4756.628072597355,-2288.6575205980203,-411.4235053693698
2015-02-07,-4644.939714027743,-2379.603782750035,-418.8206251350192
2015-02-08,-4270.786209847961,-2439.315721491752,-409.28341356109445
2015-02-09,-3975.736365252976,-2595.0173953388703,-402.6453838128761
2015-02-10,-3826.193940834262,-2411.591463143777,-391.7554107977542
2015-02-11,-3851.324141010539,-2213.882002596895,-367.0126585974269
2015-02-12,-3980.300271416963,-2134.206216380381,-348.86198310984116
2015-02-13,-4017.144891773573,-2089.455860458879,-337.4007342760362
2015-02-14,-3923.0873923156187,-2075.4674465777957,-323.1364895023402
2015-02-15,-3836.0385601040825,-1992.02642793724,-320.62912577178065
2015-02-16,-3829.9469013963544,-1865.603072639903,-329.9724037690556
2015-02-17,-3910.2103238561904,-1849.2548108667488,-339.23015594016545
2015-02-18,-3876.740001498778,-2017.9408880348346,-350.3250162314738
2015-02-19,-3911.297340974177,-2068.990804137288,-341.1900453492047
2015-02-20,-3690.6703136794563,-2089.4877158665176,-331.58271744312316
2015-02-21,-3561.638753304491,-2069.245540843939,-332.2644555095121
2015-02-22,-3558.802674104013,-1915.122275035281,-334.0146321616112
2015-02-23,-3592.7587233261365,-1822.627976195561,-331.39434998719315
2015-02-24,-3640.441689133901,-1862.5490360597255,-337.0072370760401
2015-02-25,-3601.6619088830403,-1911.5129755614835,-334.57481501466907
2015-02-26,-3477.705259363437,-1917.5353056541048,-335.73238419350986
2015-02-27,-3541.138520607791,-1906.018330286634,-337.40530250955055
2015-02-28,-3596.0847676133085,-1854.7688948298412,-335.7655677693776
2015-03-01,-3287.6624789472608,-1747.7024648385132,-300.21818730669855
2015-03-02,-3166.6164625606493,-1608.8649543834283,-279.5363592975425
2015-03-03,-3313.7643846459127,-1528.7125377752036,-288.69263122302937
2015-03-04,-3413.1343341300153,-1550.7495732336777,-305.07893960462906
2015-03-05,-3453.163435141226,-1769.9508238202654,-327.869489853103
2015-03-06,-3384.545691526341,-1935.1223539645737,-329.1953418396214
2015-03-07,-3166.98246090278,-2005.030259943415,-304.32851683819047
2015-03-08,-2776.6023458868094,-1941.7959422992278,-264.60742971002327
2015-03-09,-2612.9819419023524,-1899.8516895331577,-239.4665015848325
2015-03-10,-2690.473789357695,-1804.139148507062,-235.360314007759
2015-03-11,-2982.1095280911186,-1649.9095861445553,-249.9280796464845
2015-03-12,-3186.8191699570343,-1721.9723715598325,-279.8555194469076
2015-03-13,-3401.75057435982,-1738.6983211293978,-289.8415364537859
2015-03-14,-3454.9560175712186,-1750.6766355627565,-294.78711851149234
2015-03-15,-3236.630025046295,-1726.723210584012,-284.45877152144783
2015-03-16,-2899.8191399741936,-1655.6745674767712,-257.3376503770551
2015-03-17,-2545.6664468549875,-1581.810243321584,-230.77859758694248
2015-03-18,-2357.071717532735,-1487.4805919646385,-209.9682135155256
2015-03-19,-2475.1030661363216,-1415.974494555477,-205.82916689763468
2015-03-20,-2665.7793226299054,-1462.4449632368514,-210.75882259766266
2015-03-21,-2930.1180871115967,-1526.1098618452452,-228.30808994220314
2015-03-22,-3169.303601247048,-1538.746961225311,-249.92108938978325
2015-03-23,-3120.287884311242,-1439.216450937417,-244.023285643106
2015-03-24,-2932.462499987671,-1375.0361611361943,-235.03048241661438
2015-03-25,-2654.951878649013,-1324.6126671016375,-239.83554499898946
2015-03-26,-2709.821738520388,-1215.4281230817571,-255.89504211085995
