time,DEU,ITA,CHE
2014-01-01,14.289420655928241,7.130865123843551,2.1283991767606665
2014-01-02,14.750637992626407,5.760536960211871,2.4542416135731413
2014-01-03,14.396230096285505,5.395230614804699,2.2902676744256265
2014-01-04,15.564196240751528,14.00860558022026,3.5866249262251784
2014-01-05,15.062283567820561,24.693200918322553,2.852989415973204
2014-01-06,15.144780015126706,6.578502118814447,2.0847113638450745
2014-01-07,15.643380908674574,6.293453562430347,2.105509060660608
2014-01-08,14.869589850892021,6.309379366997673,2.1789599219919906
2014-01-09,15.210174269614406,6.538294991326166,2.132239452091074
2014-01-10,16.55633470135821,6.354807901407144,2.332965880983772
2014-01-11,14.989526451546917,6.3449418381541545,2.0264316041997317
2014-01-12,14.410243714465125,6.362947378449075,1.9635278105512957
2014-01-13,13.908348131358522,6.672658747879483,2.263769361494164
2014-01-14,14.254295028949414,13.135081665231827,2.5989331486728706
2014-01-15,13.699922740673381,8.409253646167471,1.8955974107286244
2014-01-16,14.220133461392951,6.804634147837531,2.506068674485808
2014-01-17,14.005710564926172,13.06794818615438,2.4732426141138655
2014-01-18,13.764269220132524,13.415459701984197,2.356796805743867
2014-01-19,14.499732930860937,23.860201981526565,2.546682009797653
2014-01-20,14.44572103394503,23.360338100233893,2.603621143372134
2014-01-21,13.993467201366288,24.36239161858698,2.1575255766893866
2014-01-22,13.539673048790783,11.70565452564325,2.0414421534177873
2014-01-23,13.5229856737759,11.745145335608372,2.108147964714014
2014-01-24,13.350940224716329,20.801229971371733,2.009320434540841
2014-01-25,13.245235065276185,10.822035845798583,1.935582642041039
2014-01-26,13.26801579404789,9.0883500186731,2.0144360815627564
2014-01-27,13.372468421975501,10.818063949457876,2.1169906280019344
2014-01-28,13.13635597824649,11.508891904647204,1.8395891089229812
2014-01-29,13.042162584532496,9.804633468790854,1.8262897971144765
2014-01-30,12.971107032420168,15.579970274107371,1.8704869943239624
2014-01-31,13.247222491933226,20.553769517491975,1.8623408039847185
2014-02-01,14.160305806590413,38.910105534123915,2.066387014620451
2014-02-02,13.152661033161172,33.76082769279379,2.0212652888431752
2014-02-03,13.436620740334964,44.790154004711006,2.3371460156574346
2014-02-04,13.30668296076655,20.708887599447305,2.3331862553532483
2014-02-05,13.107053691986698,18.599787224578037,2.4884823517706582
2014-02-06,13.32310561348007,19.98289133942514,3.4871305807062996
2014-02-07,14.098702962306255,16.81096293559608,2.8243417679834657
2014-02-08,13.234062927535852,18.32139866542989,2.2046122592834165
2014-02-09,12.70955462259515,22.744692446862423,1.9822901051569546
2014-02-10,12.601553418960135,20.025542095702594,2.3128183205463566
2014-02-11,12.80898092855582,17.53421424966196,1.9106053744761542
2014-02-12,12.601688015795736,17.63970110837401,1.8131654740875562
2014-02-13,13.485498060333011,14.28270177670942,2.5498571663669694
2014-02-14,12.65876262052593,13.81803369139222,1.7758951023888319
2014-02-15,13.939443869913969,13.497102783013947,2.5417675412406653
2014-02-16,13.998465653999556,15.529361637693667,2.106593794064736
2014-02-17,12.901684325842675,16.147570178395842,1.8994978961496432
2014-02-18,12.787937061213045,12.7595587930953,1.8139384652824246
2014-02-19,14.816446862025945,19.435748821307552,2.060024883663202
2014-02-20,12.988825372893162,13.381782118202176,1.77783516023576
2014-02-21,13.955244586506536,14.419143547233134,2.277121814647293
2014-02-22,12.737671723497856,13.90054551085586,1.8458028233822559
2014-02-23,12.585088680832744,11.284461791009537,1.7540904002919604
2014-02-24,12.509776122228558,11.398646836334585,1.6926672833154774
2014-02-25,12.441138601104731,10.785131600101543,1.7089649731738175
2014-02-26,12.615911828733019,12.161421558255526,2.380174424530292
2014-02-27,13.086514972501377,11.550297989767746,1.871485072191911
2014-02-28,12.778683291267093,12.581904009039,1.9087284407577974
2014-03-01,12.327116064036666,18.298155406055965,2.116130067154128
2014-03-02,12.342320974194724,13.212377197482768,1.6836642117881218
2014-03-03,12.692992649482232,13.769181732571424,1.8875724567817673
2014-03-04,13.496785584397008,17.916425035609763,1.8496056115501325
2014-03-05,13.130078685576802,13.262569032592516,1.7274502010230721
2014-03-06,12.112346894853088,13.21250306115676,1.6647547169778811
2014-03-07,11.755983730260617,13.28761103455457,1.6805902444383451
2014-03-08,11.700622594762102,12.267126259824096,1.7774746093399276
2014-03-09,11.574101918667479,12.40925427820084,1.7736964069953356
