time,DEU,ITA,CHE
2014-03-30,14.669867892526982,14.139162874671818,2.754015089951283
2014-03-31,14.931716233453095,14.41931727952145,2.752200644460276
2014-04-01,14.907397995975359,14.383080269120802,2.915107892873707
2014-04-02,14.782220208090678,14.707191358349458,2.93586210649394
2014-04-03,14.644015302204682,15.376997239223613,3.374749856767075
2014-04-04,14.63663437120629,15.796660666486714,3.529057816951655
2014-04-05,15.48155502005249,16.12560578814963,4.220364575423679
2014-04-06,15.053729769205743,16.060792443592568,4.428854377371687
2014-04-07,14.519237212337897,16.000975262918967,4.246591146864787
2014-04-08,15.243637809448078,17.066546135135102,5.6581187757582185
2014-04-09,14.46341015188691,15.873538827519113,3.1838631309163707
2014-04-10,14.486468146902576,16.343288197474884,3.4935155396667046
2014-04-11,14.300457429409121,16.80014053831638,4.010916922356856
2014-04-12,14.696607800070595,17.47692713459098,3.9592705051320096
2014-04-13,14.95249223411006,17.874201393155435,4.3636825333818745
2014-04-14,14.762555596073787,16.808767280068146,3.830234549975196
2014-04-15,14.094633906086553,15.684722851317318,2.8010007664185723
2014-04-16,14.115760633173892,14.436839316283473,2.7183149133923137
2014-04-17,13.936052207018545,15.03327512990296,3.0151381521432263
2014-04-18,14.719447003730663,15.871730476431352,3.078632117176075
2014-04-19,14.67603163376005,16.521551913810665,2.7195108424306254
2014-04-20,14.239077975204616,16.556816244257238,3.0953273844862874
2014-04-21,14.249866733048759,18.374200674795233,3.8651756467852048
2014-04-22,14.10850885442781,16.482115534002816,3.872261411245953
2014-04-23,13.689637458453314,16.402166382897764,4.093689546372328
2014-04-24,13.63965544781374,16.84126249102507,4.373630991137385
2014-04-25,13.825520995806043,16.92813608166374,5.403503977971233
2014-04-26,14.115604816250851,18.4977610042791,6.732456384116027
2014-04-27,14.917800169212653,20.046078716068678,5.006013060527085
2014-04-28,14.342563998327131,19.133995658104677,4.513985269918398
2014-04-29,13.967402246060605,18.21230101950979,4.2726251172682765
2014-04-30,14.767021057287451,18.493241937340947,4.807644332478761
2014-05-01,14.717975029295216,17.66352875627436,5.079191419124379
2014-05-02,15.828936130771659,19.254254763164653,5.892264805940701
2014-05-03,15.267993884008826,17.96960520542328,5.137005086908813
2014-05-04,14.097106748504899,16.71508306831309,3.729814203857829
2014-05-05,14.18476651813089,16.83171980716855,4.410203068206806
2014-05-06,13.27356773704015,17.426587799430386,4.977059322625329
2014-05-07,15.301009692664387,18.79797450442568,6.957311408706325
2014-05-08,13.913373142109647,17.280908551844533,4.560217631339335
2014-05-09,15.570623374688882,17.51139875186298,5.616245569217075
2014-05-10,14.604269658313486,18.030625121937625,5.960276400403541
2014-05-11,15.971675345500428,18.72766339027556,6.718835724459828
2014-05-12,13.763131549220075,16.86282832468608,3.9496973066035483
2014-05-13,14.64041459103828,17.058682466756995,3.976795886843429
2014-05-14,15.267476088317062,16.54230290878725,4.042458893435413
2014-05-15,14.852363298345692,16.106481228388745,3.6288809098877994
2014-05-16,14.91860757710287,16.344065545300598,3.849971060305137
2014-05-17,14.85740386358106,16.946585881223847,4.398396768240649
2014-05-18,14.701206570090337,17.18187138128941,4.659704065538202
2014-05-19,14.514429814391427,17.870161812331233,4.725124959289958
2014-05-20,14.57178937085533,17.043241930231083,5.036057817248107
2014-05-21,14.447161967609105,17.350868966774385,5.321521693377984
2014-05-22,15.323085319288131,19.450972479647238,8.415417338406117
2014-05-23,15.467514384364115,19.956840296836525,10.198924734523596
2014-05-24,15.694595198567894,17.25665433137639,5.286036566427364
2014-05-25,14.980516303776156,16.907024269292634,5.088168777849115
2014-05-26,15.926814323964848,18.496642770463783,6.333429720639303
2014-05-27,17.535840779140536,18.698113866689198,6.969213126592556
2014-05-28,16.64888980326256,17.701531499167555,5.2865242262984875
2014-05-29,17.215967217258232,17.886946720301005,5.586773712558328
2014-05-30,15.709158841490911,18.078687754357993,5.337400899008849
2014-05-31,14.510252841779872,18.003913341004306,4.728320177154139
2014-06-01,14.618280937072571,17.647355865678694,5.759664703606952
2014-06-02,15.26148164234753,17.803080973222666,6.3604688988378175
2014-06-03,15.982494228910406,17.719125103111132,6.02747890725318
2014-06-04,15.70055866791865,17.980876763831024,7.3506844534518825
2014-06-05,15.90129997940898,17.59605053248425,6.453027220315694
2014-06-06,16.030212216226587,16.59373487700215,6.957526843995679
2014-06-07,15.958060272139408,17.286725084117247,7.349326389360108
2014-06-08,15.621124707364373,16.63659128931463,7.409021644935135
2014-06-09,15.485336790200327,16.70644535834175,6.951548427336948
2014-06-10,15.694832807915695,16.186981981790115,6.36857281377007
2014-06-11,15.742510287005887,16.231797864436928,6.696588112824296
2014-06-12,16.05035021248564,16.21417042880412,7.788787445415848
2014-06-13,16.332828181050825,16.20980229271477,8.242261656076616
2014-06-14,15.892172193749067,18.056284042219442,7.876378813843855
2014-06-15,15.589895120928936,18.652026543538017,8.155816185597548
2014-06-16,15.303111644735242,16.905020307318324,7.828095279958775
2014-06-17,16.090947769404796,17.576785600371966,8.05544295456888
2014-06-18,16.481222942128948,17.403423490747908,8.575392366609385
2014-06-19,16.731068993057416,16.63757716472678,9.099441035120199
2014-06-20,16.630115090749246,15.629994013154002,8.970851611054966
2014-06-21,15.757176021770215,15.670530094731486,9.349045093557681
2014-06-22,16.304770643809224,15.482769079653602,10.131640923084973
2014-06-23,16.840442280339378,16.3981275569288,10.935109367092261
2014-06-24,16.92750512730635,16.389492196999775,11.264646808420052
2014-06-25,16.67331049563326,18.107153728677886,10.917178914841022
2014-06-26,15.681533904370399,16.247119179660263,10.306064094977007
2014-06-27,15.80157900471546,15.943410084786526,10.699889149965584
2014-06-28,15.723392875947939,16.2757595731899,12.136870047261123
2014-06-29,16.919852850072424,18.38814905416747,16.375219266208788
2014-06-30,16.346231166299393,15.828625912570947,11.81771205679649
2014-07-01,15.98978613211937,16.000355368631716,11.83134648477572
2014-07-02,16.38094869665432,16.632442160816883,13.812127862585903
2014-07-03,15.799618435759996,13.761173354752659,11.699298111423685
2014-07-04,15.737897067759953,14.882833604705437,13.421089753025765
2014-07-05,15.990926838554376,14.289928539874913,12.028267740593183
2014-07-06,15.745940855690698,14.577907714909852,12.244382003719982
2014-07-07,16.399387526405622,16.709197417672534,14.031135733148709
2014-07-08,17.62077748772377,19.708647159071347,16.248429223264242
2014-07-09,18.00155977101006,16.104759345600723,14.284136217103768
2014-07-10,16.755152251592776,16.238987468056017,12.749436624856289
2014-07-11,16.919673887380412,15.022777322217246,15.01246897165593
2014-07-12,16.582802498187636,16.08317969432705,13.622813700371024
2014-07-13,17.020978725180317,15.960542626089826,13.569742507903662
2014-07-14,16.6076536224003,15.918209402022635,13.174492015525441
2014-07-15,15.985857486694336,13.47132577527905,12.61736745136941
2014-07-16,15.750602797699681,13.86034604350452,12.877204745246372
2014-07-17,15.862836187814116,13.412921731511043,12.198965530671213
2014-07-18,15.715076882532072,12.896228485435538,11.886758111645939
2014-07-19,15.70683184688252,12.102574695444364,11.948692096009538
2014-07-20,16.211296314299364,12.924730778865504,13.380167158145028
2014-07-21,18.239642811598035,16.807828401624196,15.754808576209005
2014-07-22,18.430585847602735,14.886638347871022,16.862583295552618
2014-07-23,16.160693288708245,14.551359284606871,13.213243223419637
2014-07-24,16.05675348731511,16.982917846896527,13.15553353050991
2014-07-25,16.323561286901274,13.189755461374869,11.862854655745375
2014-07-26,17.243787146097056,16.949264057419107,14.63436157923732
2014-07-27,17.172494004736784,14.39629285379131,13.719926937445925
2014-07-28,16.960189724447627,14.929936357852343,16.169164413793485
2014-07-29,17.57062944494796,17.586887026273644,16.499464280809143
2014-07-30,17.4167356748146,17.723957788213312,15.499448610542155
2014-07-31,16.417132630152103,14.008287759071676,14.80716546197527
2014-08-01,16.323100533817954,14.968364048644094,14.042686054498759
2014-08-02,16.466370948506455,16.03036112165488,16.81526967812465
2014-08-03,17.87812504917833,15.850600780844116,16.68483901246029
2014-08-04,18.521854312503827,14.06044524173841,15.452551121024115
2014-08-05,17.89884508724096,14.281802578301127,14.800929153119466
2014-08-06,17.188958000316,13.374879500187808,14.407110074087704
2014-08-07,17.594892602886684,14.533448119320044,14.68336686444273
2014-08-08,17.45788587957388,13.918946941712658,14.092855020927498
2014-08-09,17.7747017121806,14.440222868096724,14.839790984052575
2014-08-10,18.08690573850613,14.049767648333303,15.22871415111511
2014-08-11,17.29773089555375,15.293320044966148,17.143004831948357
2014-08-12,17.28047582331834,16.3148989996611,14.108857771569168
2014-08-13,18.17973066383672,17.625267344012016,17.980216476294835
2014-08-14,17.606841631844105,15.301569835292812,13.779938518784993
2014-08-15,18.713449476735786,15.71920356169542,14.561613118034664
2014-08-16,17.908346177777585,14.911000453628743,13.569441891817894
2014-08-17,18.330898543314206,13.930192306386603,12.66613483668576
2014-08-18,18.57587527958195,14.490883415765522,13.833087535059855
2014-08-19,17.873552894772093,16.56834284771111,14.473363901253967
2014-08-20,17.556206852686703,16.503902692163653,14.985149675683987
2014-08-21,18.118937692432766,14.685440982960282,13.322960863222297
2014-08-22,17.602561118256087,14.458224510837084,12.841250404214186
2014-08-23,18.655442726981622,15.811218335913564,14.131388658882186
2014-08-24,18.29118272138331,13.282961200054235,12.617222686214568
2014-08-25,18.551637803850177,13.414687096044316,12.048053024862766
2014-08-26,21.005114398260663,14.867081439388713,16.230091551377228
2014-08-27,19.142124335247306,13.430849275270731,13.974471834513844
2014-08-28,18.177093706831798,13.731795461444435,12.20658692753508
2014-08-29,18.795600298895447,13.575206776916094,14.058544394417247
2014-08-30,18.832000966771087,14.317149458945002,13.504518804683123
2014-08-31,19.83850745849825,15.198468657904032,14.93894844118909
2014-09-01,18.92582743494102,15.412769724913595,13.534092832960962
2014-09-02,18.69736941681401,13.42596873813309,11.801729068069656
2014-09-03,18.579543747499457,13.768279981604564,11.76110684424051
2014-09-04,18.263739423238768,13.768828892945013,11.986872370705353
2014-09-05,18.46239837930301,13.946537915823136,12.583890453195378
2014-09-06,18.852888570433663,13.308811663820554,11.859419070662847
2014-09-07,19.48620868659636,12.37547528089651,11.93383724484261
2014-09-08,18.88649596334601,11.932259229791885,11.949140942532729
2014-09-09,19.182112664043242,13.270132442678667,12.451477789360089
2014-09-10,18.61195018164289,15.337386516958484,12.300078735361469
2014-09-11,19.178150473005356,15.707073129298228,12.601187305595246
2014-09-12,19.705569407674773,13.275202536274067,11.25059370590451
2014-09-13,18.668330428116665,10.876009926514271,10.458969648081798
2014-09-14,18.713454105822134,10.643984466382333,10.181569404794486
2014-09-15,18.58162131605754,12.582204566440232,11.12551857223706
2014-09-16,18.916356921819037,12.316350268042159,10.663472691846893
2014-09-17,18.394414740375947,11.53219171044205,10.463884717928936
2014-09-18,18.454254756475443,11.980032587135936,10.898842842877873
2014-09-19,18.734273738736874,12.080310453148954,11.141475079471832
2014-09-20,18.813041688278403,11.444829343107441,11.128877273822404
2014-09-21,19.94028587343721,10.707801703462904,12.426956836055904
2014-09-22,19.214972765782754,10.009258928936381,10.606783155955492
2014-09-23,19.045021883478146,9.326939432246322,9.122487839057161
2014-09-24,18.56371910077554,9.7761111740425,10.201297405836973
2014-09-25,18.32555941855688,10.524473977827666,9.923226473908393
2014-09-26,18.574149723898262,8.862346127961015,9.39435806792306
2014-09-27,18.570687491702074,8.430903777658544,8.919276861751657
2014-09-28,18.819154710604394,8.639901147808974,9.146357737023724
2014-09-29,18.399296221520693,8.418673463170322,8.96799081164485
2014-09-30,18.21426868557131,9.644048108897973,9.939919741728637
2014-10-01,18.62140704016914,11.380640490471245,9.064295592438455
2014-10-02,18.42597212579774,10.048073753504966,8.367719292509683
2014-10-03,18.40965219205641,8.947305660490859,8.497846526471212
2014-10-04,18.33767306355206,9.043936136682198,8.16650036386747
2014-10-05,18.16033042855006,10.076136860560826,8.892498394563823
2014-10-06,18.15761828413668,9.766592942479917,8.81899181152992
2014-10-07,18.79843751375442,10.662030733379304,9.08226570571163
2014-10-08,18.227706125927774,10.197752325124139,8.931633685623806
2014-10-09,18.64523382917361,10.114640814029318,8.97284745372756
2014-10-10,18.00162569715189,11.19733063247914,9.486904196022321
2014-10-11,18.219219118303027,12.503135323597393,11.425656169957895
2014-10-12,18.127189342222792,9.827127562551972,9.643294997287521
2014-10-13,18.610828672289617,15.951150960035394,16.23053340521384
2014-10-14,18.049592827809278,9.636422083082204,9.166192706008253
2014-10-15,18.10310169684868,9.255367793360243,9.139684736917928
2014-10-16,18.34772974564913,8.913832647706302,8.793519220664031
2014-10-17,18.795853147938207,9.13343441547078,9.628468152211273
2014-10-18,17.66764508028086,8.177727618919727,7.870780977401264
2014-10-19,17.968780950672837,7.925247400662499,7.941226780370644
2014-10-20,17.92431512479082,8.028584531126615,8.499971000936675
2014-10-21,18.630884440470183,9.83621781475471,11.595467279868767
2014-10-22,19.448488483872904,8.238758429709689,8.13529679346061
2014-10-23,18.361626270666502,8.635772686960138,7.24743284394434
2014-10-24,17.531468656117404,8.459043548591533,6.7440343867938
2014-10-25,18.167477860096437,7.302464508620323,6.809500299643656
2014-10-26,18.06974596542931,6.927328922590465,6.691948435658901
2014-10-27,17.944488323100586,6.8263444152167585,6.50441616372663
2014-10-28,18.001555616982678,6.948923399173255,6.23059605975424
2014-10-29,18.036240514757946,6.701513624534936,6.077918878677376
2014-10-30,18.08094026964397,6.5913830512498075,6.254227905183033
2014-10-31,18.147264404580586,6.392520603154509,6.149292918107501
2014-11-01,18.13393264510068,6.1115847194362205,5.761518435096355
2014-11-02,18.195694019311595,5.939314408953703,5.82265533394424
2014-11-03,18.496108320795106,8.123336586186214,6.208367568396392
2014-11-04,19.437613382055336,15.630818271933652,10.34652635358793
2014-11-05,19.79111578687284,19.896341481594153,11.0664435090648
2014-11-06,19.771412058433338,17.16083851825106,6.507103806552904
2014-11-07,19.280874198133702,12.354005992980655,6.124444524520329
2014-11-08,18.469699815274634,10.037070744865115,6.077401182452861
2014-11-09,18.59733700817731,11.977772666297792,6.8410771500090855
2014-11-10,19.120354856817883,16.894854677975715,10.004859235910157
2014-11-11,18.665804800058623,18.07363702694637,10.000142725560693
2014-11-12,18.741657033403687,18.59064269088274,10.902941113211346
2014-11-13,18.981137824841202,14.545764840501676,8.079668019871413
2014-11-14,18.571275674042834,13.78039666552109,7.372507265572722
2014-11-15,19.056713467036463,18.57697766371574,10.872144263980763
2014-11-16,19.345058596243547,17.53952374777515,8.372560433713746
2014-11-17,19.031020891418,18.265409316108773,8.450693793295416
2014-11-18,19.861015343946494,17.901652481874965,7.418875699111976
2014-11-19,19.240481921990135,15.59671711954087,6.939770017337082
2014-11-20,19.024753725078533,14.828527950985668,6.899805740994236
2014-11-21,18.947088158826695,14.792706991596377,6.774079359200135
2014-11-22,18.707014081215743,14.8176244473185,6.398929179118578
2014-11-23,18.551236369181947,14.266241061197643,5.94897711758922
2014-11-24,18.675707373422075,13.928696881233165,6.048075606182096
2014-11-25,18.655409099638963,14.191638441369745,6.067282294524952
2014-11-26,18.767895987072116,15.603194503961841,5.861283147432367
2014-11-27,18.631463232613854,14.782372815566694,5.658502947746965
2014-11-28,18.62327742786458,15.151039616087695,5.644068227515053
2014-11-29,18.69503453348632,13.896287509571716,5.364105259002933
2014-11-30,18.604236938184965,14.660332028094972,5.580658848079379
2014-12-01,19.24262879451651,19.284417131049686,6.840881536850397
2014-12-02,19.881364804564363,14.276059032153608,5.576533130751786
2014-12-03,19.227555868533297,15.71797880952836,5.188833693943873
2014-12-04,18.689773004798944,14.570231821313067,4.892005448383576
2014-12-05,18.649682176328543,13.217729557347544,4.875654833192285
2014-12-06,18.314536524264305,13.014171559854923,4.774646051497806
2014-12-07,18.780384772841224,12.11840040316505,4.707791880743004
2014-12-08,18.551505253478403,12.143546945996125,4.719925200958017
2014-12-09,18.37574039418389,12.397312929110463,4.525206517800259
2014-12-10,18.49135831757684,11.27286768182191,4.495680337396582
2014-12-11,18.909051729734756,11.183363237711344,4.716718006463563
2014-12-12,18.923627039829075,11.061246537619136,4.207477858871533
2014-12-13,19.103924387272553,10.959044724276664,4.396301708749336
2014-12-14,18.536253889191812,11.547302775881361,4.279708108742004
2014-12-15,18.41825929158655,12.150361203251595,4.311256946585886
2014-12-16,19.300507997484033,14.371874505718372,4.641997929735204
2014-12-17,18.517022580683907,11.003508773783684,4.491185003484326
2014-12-18,18.93541233265498,10.474199331088958,5.225890422098836
2014-12-19,18.799799756279533,10.059833414906663,4.229137028804209
2014-12-20,18.644714477115254,9.943395678303515,4.336026580537468
2014-12-21,17.98330557309172,9.933934057132857,3.8507748716739014
2014-12-22,18.09078529889719,9.735730288001418,3.6660996375635824
2014-12-23,17.828547770869832,9.53071814846408,3.5864410083537734
2014-12-24,18.071626246542753,9.464079691729332,3.508113020361996
2014-12-25,18.23605250386092,9.523746552642134,3.7301047918048034
2014-12-26,18.00054033361266,10.11262586989865,3.5223129445020467
2014-12-27,18.33658633372661,9.981903108697573,3.45109875491986
2014-12-28,17.876697795833916,10.326061533694654,3.3890527666018233
2014-12-29,18.107620709695784,8.997687487470438,3.335247907069851
2014-12-30,18.030383760939642,8.623600448446451,3.397790649560001
2014-12-31,17.9010300525586,8.452729619374203,3.231382525401378
2015-01-01,19.967251634364814,13.733603858555664,6.251484066653388
2015-01-02,20.423295194762126,14.278222345237467,6.501992947898893
2015-01-03,20.782224792369814,14.67921131364518,8.599352537462055
2015-01-04,20.07741754533709,15.042021030110732,8.134598937854506
2015-01-05,19.760377541346877,13.419990701462023,6.1174161948565215
2015-01-06,19.61257640347116,13.119180251402307,6.085957535654144
2015-01-07,19.694595831933693,12.926882674462037,6.076110678160587
2015-01-08,19.853918776914433,12.766920058587246,5.92916003081491
2015-01-09,20.62523298263763,12.551405753238091,6.596922745989688
2015-01-10,20.968244071407458,12.91349586051641,7.321807227865866
2015-01-11,20.60322906413382,12.893108745557713,7.369576264321808
2015-01-12,20.11072108986546,11.899453231426575,5.786172042609686
2015-01-13,19.962883509691203,11.742281079807606,5.719173976619864
2015-01-14,20.79119099703135,11.688446762124023,6.630208894547664
2015-01-15,20.177981236607256,11.544863266055952,5.536197338992513
2015-01-16,20.540073556873736,15.011237500108301,7.712923350899555
2015-01-17,20.2750702921407,16.08990665862167,6.68730331617677
2015-01-18,20.04412337705832,13.684312202603909,5.355147052217805
2015-01-19,19.917466509317546,11.195998014306623,5.452393423981183
2015-01-20,19.868654215886227,12.564579619214864,5.571287100024863
2015-01-21,20.024320609386088,12.615325307733237,5.499139634117039
2015-01-22,19.9111020521209,13.688578693384368,5.495564423474058
2015-01-23,19.78610270213984,14.104068558570226,5.279532020089022
2015-01-24,19.917733922106407,11.451517375670015,5.375460618423146
2015-01-25,19.747719887244713,10.769373030605628,5.153374870273359
2015-01-26,19.681335857035027,10.410760894230329,5.071390584185952
2015-01-27,19.701593291183833,9.972579509430359,5.0354128001520015
2015-01-28,19.836029604257835,10.481257363444138,5.086576491368625
2015-01-29,19.935106245069143,11.265426265017348,5.436988084538236
2015-01-30,19.976076271146677,12.93230804431272,5.149797856065548
2015-01-31,20.01223206549621,11.921690140931055,5.348906224748979
2015-02-01,19.314757903249742,11.271485277074053,4.7882091712111485
2015-02-02,19.42826390300376,10.455661934888255,4.942427659433811
2015-02-03,19.904810577718628,10.791988697810707,5.049012339787285
2015-02-04,19.744821007525484,11.945321722443575,4.831268557145588
2015-02-05,20.188187279126808,13.318808821613317,4.890981211162343
2015-02-06,19.87956529476044,13.506047529058806,4.873697614983193
2015-02-07,19.576284907928446,11.569812909582,4.737624581985461
2015-02-08,19.24446808159501,10.661816851292466,4.562668172684057
2015-02-09,19.310024832063228,9.952783043308449,4.570836608486433
2015-02-10,19.34681179982008,10.583917504116938,4.608064078193384
2015-02-11,19.162870227563673,10.439062091892936,4.467336467668922
2015-02-12,18.990814701160023,10.502853357788297,4.432468757793782
2015-02-13,18.915305303514227,10.846045938664897,4.488884055480951
2015-02-14,18.842472343585264,12.12299204984617,4.836818719993605
2015-02-15,18.645769992746274,13.59251301510914,5.006690313257251
2015-02-16,18.82786116450563,12.561968231777728,4.487833242964922
2015-02-17,18.636371096392082,11.741512386715273,4.34702780181939
2015-02-18,18.446953547564984,10.577305216462607,4.251193458202878
2015-02-19,18.463722705986935,10.343148071658552,4.241426268707801
2015-02-20,18.65595704396942,10.355384735496404,4.315519889850638
2015-02-21,18.326575624801958,12.811572708766608,4.621674673439773
2015-02-22,18.269867539845407,14.895588038728558,4.527132869897686
2015-02-23,18.67260149407468,11.404763697857513,4.687612248990053
2015-02-24,18.46989616911672,13.077774660362667,4.353226956567741
2015-02-25,18.289044011590015,12.783153691253663,4.130061816673809
2015-02-26,18.210267927058023,12.357134750049363,4.106864672480122
2015-02-27,18.2848287892321,11.51122030414081,4.346058911684706
2015-02-28,17.972870095546746,11.474149512159617,4.059258003196276
2015-03-01,18.632440328313567,11.072096486465021,4.386303619570384
2015-03-02,19.479478760993917,12.770010151718747,7.104752792524165
2015-03-03,18.217419736893092,11.13188018830474,4.131997740924788
2015-03-04,18.03706240266293,12.317578685997391,4.483605129338331
2015-03-05,17.938232726663514,12.418433811666068,4.083447010163024
2015-03-06,17.830261103366702,11.656855280434584,3.929233921412481
2015-03-07,17.93894226884826,11.571108174727046,3.9532753922421238
2015-03-08,18.069704589818645,11.777660576824049,3.956706068740675
2015-03-09,17.904584167209862,11.876109486447927,4.090429483475617
2015-03-10,18.05470222945442,11.778969668442045,4.109343765975592
2015-03-11,18.056418567468796,12.041866959639725,4.376246221107572
2015-03-12,17.718257304955326,11.93124904650833,3.9001946340845692
2015-03-13,17.615848930236698,11.48165718623155,3.870143151390254
2015-03-14,17.71170008921023,11.652628182155288,3.8452039610182753
2015-03-15,17.760463056974693,12.922301976210553,4.025285617269654
2015-03-16,17.840414144278476,15.545486027055995,4.424905134102649
2015-03-17,17.91808439014081,15.025653036106267,4.576043180866615
2015-03-18,18.21508133276827,12.336831003925075,4.8463845790681255
2015-03-19,17.809496383862033,12.314403182909132,5.068086139103226
2015-03-20,17.630907048580646,12.269433050855017,5.117160172063124
2015-03-21,18.178614871502617,12.926445114314165,5.567922586726345
2015-03-22,17.99267739430059,13.63555714619454,4.657225711372193
2015-03-23,17.703153473343086,12.354523615799444,4.594393212475239
2015-03-24,17.67906959632772,13.129219629995635,4.986249795691754
