timestep,DEU,ITA,CHE
2014-06-12,5.121107026071402,4.9235792146249,3.8506895900574243
2014-06-13,5.266288876248998,4.7388269131793495,4.803655834860639
2014-06-14,5.261357717040995,3.8194758402226676,4.592908539327883
2014-06-15,5.5930720446601985,3.180605451064479,4.819154664137659
2014-06-16,4.3658748242726935,3.761760637454073,5.772666672721972
2014-06-17,5.090607066009947,4.231696985954546,4.649983047399179
2014-06-18,5.382547618845917,4.364447169851457,3.6884207469241743
2014-06-19,4.348953437169833,4.496415581279823,5.370691631094575
2014-06-20,4.377482250086899,5.51606898914414,5.440865207827758
2014-06-21,5.337654808482388,5.57096836367722,6.25540864214177
2014-06-22,5.565676080269202,5.380257469273153,4.9900034042556625
2014-06-23,5.659216068094934,4.621471618535326,3.0882402885636395
2014-06-24,4.8231351860805125,4.714620358034564,3.6172343920315355
2014-06-25,4.544708600932158,4.124198220940434,5.44491501007201
2014-06-26,4.852929065637885,4.204149084282267,5.556515633133366
2014-06-27,4.800692774878505,5.0785803588148735,5.1801251805868676
2014-06-28,3.2009840810007204,5.453887958520459,4.320278635355667
2014-06-29,2.7441464544911764,4.4663438885738875,3.106372176667971
2014-06-30,4.432795255244636,5.503621737044478,5.40439510461541
2014-07-01,5.553542345771469,5.281176771458692,5.351796292425772
2014-07-02,5.061134495895231,5.052952166657653,2.3342659939270898
2014-07-03,5.591860361575178,5.523707280577692,6.048379349173045
2014-07-04,5.251161056763329,4.553610802574475,3.6902682613450475
2014-07-05,4.168728023645066,5.46619195054838,4.507728435992501
2014-07-06,4.950024363769828,5.463724335643792,5.118256471474126
2014-07-07,3.9616597935604854,4.620553419993697,2.878625630320105
2014-07-08,2.246077467483409,4.894669010030036,2.629906221643754
2014-07-09,2.8297416383390703,5.419458915541882,3.3893873963900685
2014-07-10,4.263704872105353,4.629543023154847,3.179227384529341
2014-07-11,4.898272715901798,5.221795810929366,3.9221759109331775
2014-07-12,4.809114243411966,4.499993058129991,3.192342952468996
2014-07-13,3.4267594882640395,4.7526628566201135,3.7288679044856847
2014-07-14,4.580271312316591,3.442247175143969,4.053803751633772
2014-07-15,4.935574913426476,5.152361487378159,5.680168494053685
2014-07-16,4.967013892736253,5.095958213373518,5.593433256522588
2014-07-17,5.074316528867997,4.815888898431917,5.869670074572425
2014-07-18,5.399050864052516,5.420213786005531,5.947498246574525
2014-07-19,5.331543482166111,5.350518019480392,4.817486040438138
2014-07-20,3.3742607437354346,4.382061946248405,3.635713121745634
2014-07-21,2.8860059770685735,3.672031865489329,2.247316328287465
2014-07-22,4.547592781727313,3.999838770176108,2.24232185401067
2014-07-23,5.03904643280533,4.779283549550099,4.3683320390532625
2014-07-24,4.249159092807289,4.082675823145426,4.273869690100341
2014-07-25,3.7509912121496547,4.901230233212557,4.570147915337495
2014-07-26,3.625578718862856,3.478364240871068,1.7370477918278768
2014-07-27,3.94571991248323,4.559772415735901,3.9209063278298997
2014-07-28,3.655805243182602,4.809260508694744,3.022922344969001
2014-07-29,3.0494069355792575,4.083602149613977,2.8043363313103646
2014-07-30,3.3322793896202754,3.8446718130629196,2.7382558737399236
2014-07-31,4.961843760580207,4.989386774152923,4.9652424512765485
2014-08-01,4.590172492060927,4.997814671423869,3.6133094538390815
2014-08-02,3.68654463194563,4.677603097848946,3.0329752802825056
2014-08-03,2.660369456726793,3.8462695627535695,2.325212058433075
2014-08-04,3.643694865772215,5.105667873067103,4.035074043621091
2014-08-05,3.916370162017718,4.384157484369604,4.678625424128997
2014-08-06,4.330869874015163,4.888242710140116,4.21492053576928
2014-08-07,3.7781555230725923,4.624678949683295,4.291948553128963
2014-08-08,4.411622752764696,4.929593828360698,4.241976763132063
2014-08-09,4.2704042959168085,4.109300286923897,3.4106882155825806
2014-08-10,3.3016005900504037,4.6292833101811395,3.710701631427538
2014-08-11,4.249743983438902,4.786510343878727,2.983726178128724
2014-08-12,4.583805903355352,4.8096382071404316,4.153837566691363
2014-08-13,2.9274822897507655,4.440060552256028,2.6505624282694815
2014-08-14,4.3174293776569,4.941960148101882,4.27804441501826
2014-08-15,2.7513230153722446,4.881019910218284,3.5866418078251994
2014-08-16,3.9455703007486864,4.593563889945742,3.962075541247242
2014-08-17,3.8841859964211416,5.117358611308694,4.99132981347209
2014-08-18,3.6295437324740707,5.079845808476061,4.949166962154883
2014-08-19,3.504803481393774,4.23621727234976,3.7536217556812135
2014-08-20,3.931683655861241,4.126485828760666,3.3930840609721766
2014-08-21,4.307357263994297,4.658326623820555,5.057279320110746
2014-08-22,3.5187840471727325,4.490694162927588,4.73222520832756
2014-08-23,3.388256728018029,3.9039620509438264,4.12230284458603
2014-08-24,3.8983239436663175,4.548885591378462,4.938249561034135
2014-08-25,3.5552651379168028,4.422253053921233,2.8873762983812297
2014-08-26,2.8949236682836847,4.204855226169346,2.8582058736097506
2014-08-27,4.1313602029481595,4.785589409955569,4.36262775330392
2014-08-28,4.325815718555555,4.356540000197034,4.597320233435979
2014-08-29,3.03876992465746,4.458740560413455,3.1944752025014362
2014-08-30,3.46524009876746,4.1269755375162696,3.7259427035505825
2014-08-31,2.128583422334335,3.8584705688145493,2.188228604071684
2014-09-01,3.3244989074045335,4.073189554375939,4.241149301616306
2014-09-02,3.3619583654479412,4.145353378956414,4.7723726136703295
2014-09-03,3.3840294377243283,3.3707439420489576,3.1954262348426608
2014-09-04,3.8527549546528337,3.3110075803561974,3.294333850134583
2014-09-05,3.3156849519907126,3.4841911128446275,2.281867025968373
2014-09-06,3.363661160076139,3.6733352409463906,3.923799991526824
2014-09-07,3.068817908792458,3.835777427409491,3.801784528859629
2014-09-08,3.6922896943595496,3.838476835432951,3.9023420480940736
2014-09-09,3.4531060940757,3.4926397244381664,1.9993231584260915
2014-09-10,3.21126896356039,3.173681446677278,3.2487860579622585
2014-09-11,3.071697211763964,3.4100115658920056,3.9100506124455845
2014-09-12,2.4779457197432238,3.788029640425474,2.9946686345098525
2014-09-13,2.803436402802094,4.2086925712685,3.563421335519167
2014-09-14,2.6956581315624035,4.162887662819273,4.080567257333808
2014-09-15,3.2346930440685093,3.622250052972339,3.6606846130917647
2014-09-16,3.3622074884820745,3.2856882812181945,3.2746325139632115
2014-09-17,3.6414562359742604,2.976981090941349,2.6189384293809277
2014-09-18,2.771737850719924,2.755637434653078,2.0692671391817012
2014-09-19,2.5653841915829885,2.2911431405562754,2.34856878148996
2014-09-20,2.208470617219652,2.660355615484278,3.1617188283443545
2014-09-21,1.8530762912301688,2.8746242563135587,2.3188759512997357
2014-09-22,2.4978266903735213,3.3590762496293824,3.912818926164034
2014-09-23,3.606814150165767,3.8350656785438573,4.30984485033127
2014-09-24,1.9026554498584576,2.772824199137581,2.7451394153174404
2014-09-25,2.3314178526945017,2.693948182884962,3.1958272069633478
2014-09-26,2.0913870308093694,3.882455398966369,3.780779176535586
2014-09-27,3.3824558275593746,4.020018845550382,3.9361505037976867
2014-09-28,2.9739152688893395,3.9371197448970037,3.4382022655847684
2014-09-29,2.567977667281535,3.8778098339185987,3.147641034452637
2014-09-30,1.988329696468415,3.457783959943516,1.5117310292653743
2014-10-01,2.637368009598299,2.760481350260926,2.73476970401752
2014-10-02,2.710571605998934,2.8976855798210885,3.598425443916196
2014-10-03,3.0532721812184866,3.1444614709891723,3.2732290664678696
2014-10-04,3.1642831415700963,2.725943309724452,3.1148867387068284
2014-10-05,2.4806685033477494,2.701896280845141,2.110447159333766
2014-10-06,2.5162412499793745,2.827239904959098,3.1540075385418045
2014-10-07,1.4716681195496035,3.0676925563692814,2.1196984206477167
2014-10-08,1.4779290263015403,3.177037961696508,2.5595288721081015
2014-10-09,1.881517616272206,3.1714664367738696,3.1516183315142294
2014-10-10,1.881904321676078,3.0076333585509447,2.382953282387222
2014-10-11,1.6848205530461517,2.2135218299702917,1.385041880771408
2014-10-12,2.4308051671783724,2.5165148938414807,1.9656165115077793
2014-10-13,1.367501006801168,1.725715724458338,0.8686089195242521
2014-10-14,2.251613946908713,2.355005579418325,2.915348311482138
2014-10-15,2.0586479293464475,1.9785889748686403,1.660787147040059
2014-10-16,1.425822363548018,2.381180747589256,1.018187056072244
2014-10-17,1.6702447256078314,2.9132196156247625,2.52794361064596
2014-10-18,2.1367909781352097,3.0663903401833883,3.2119111459968375
2014-10-19,2.414864166039276,3.0844659071832163,3.0134670280305067
2014-10-20,1.8175693137739484,3.0179218426331182,2.1624589391395608
2014-10-21,1.455306595730221,2.828710227067873,2.4730344036719143
2014-10-22,0.7981657472765076,2.85065439479546,2.135061457062249
2014-10-23,1.3828246869172958,2.542534666013451,2.8076720450659627
2014-10-24,1.8179215211628885,2.8961311408209993,3.231140687121138
2014-10-25,1.2228268957780213,2.866795952384924,1.2049577201475754
2014-10-26,1.8155937067946541,2.79207393768087,2.792097953316442
2014-10-27,1.973720589378697,2.4977590518348696,2.7044906765795664
2014-10-28,2.2384096904904407,2.463605442898665,2.695557315223934
2014-10-29,1.075503033897631,2.7725890519104257,2.7886957651103774
2014-10-30,1.1769090732627319,2.7989856292642865,2.5754935700235793
2014-10-31,1.4825854098752385,2.891643680518337,2.834778761358417
2014-11-01,1.9719938840710103,2.8750199374765724,2.611281265434479
2014-11-02,1.696742087575465,2.8862186586416243,2.637982617025055
2014-11-03,1.5016083406387932,2.6109996647429115,2.292167390361557
2014-11-04,1.00307963386007,2.154009652369808,1.0090400929345846
2014-11-05,0.6208185915822407,1.1634146224385031,0.4693846163436324
2014-11-06,1.0237544267625098,0.7511345070441002,1.3215165111754952
2014-11-07,1.5383269263671813,1.2739042089478076,2.33098405578786
2014-11-08,1.5133945228519134,1.8463532240555909,2.4655100526189626
2014-11-09,1.2697365007834336,1.9134928444090136,1.4522675142412351
2014-11-10,0.7763211081332845,1.1174756370301033,0.770162300052881
2014-11-11,0.8231985047189027,1.0754378893558816,1.1095649181829355
2014-11-12,0.8146034629006956,1.0816728891677991,0.5863759088652418
2014-11-13,0.6366984288771016,1.8996279628446249,1.9490388869965052
2014-11-14,1.1467376419631328,2.064307079347872,1.667998947926211
2014-11-15,0.7882684675787363,1.1762174693579812,0.6351238640324386
2014-11-16,0.47298394501423835,1.8899402400982461,1.7684525299501155
2014-11-17,1.058718139533064,1.1685935423423843,0.5986475286377932
2014-11-18,0.2899756757858189,1.8259602255048613,1.4901347487028382
2014-11-19,0.5914952863482986,2.2632583818137806,1.749020392619138
2014-11-20,0.9343953352992911,2.4688635302590884,2.02358123289822
2014-11-21,1.0544891503979203,2.214507871976106,1.9663023270252031
2014-11-22,1.04261577161493,1.9606754421359318,1.9588183233889815
2014-11-23,1.1284895919088538,1.7136686338110805,1.8858033195313124
2014-11-24,0.8943799224552986,1.5069870439231372,1.410340052053532
2014-11-25,0.8440030161144207,1.4352029049204105,1.1176212123840286
2014-11-26,0.8547196667562721,0.8149141664028019,0.8924240282211137
2014-11-27,0.9005618538360556,1.1962516455046912,1.2905580730407613
2014-11-28,1.0858309589382638,0.7895361180573678,1.338896851403939
2014-11-29,0.8788235436152779,1.0532134286077595,1.389707627771848
2014-11-30,0.7062618596307747,1.00292333181689,0.825493839549663
2014-12-01,0.7020309155824369,1.0033458337969339,0.5748894914453154
2014-12-02,0.7015978950877237,1.0910892242656187,0.6634902702782343
2014-12-03,0.744358359599806,0.9229810474168065,1.2971439669590876
2014-12-04,0.49659042719863977,1.0813160147287024,1.32232666961199
2014-12-05,0.5929659704865067,0.8813916634639679,1.4322099753181972
2014-12-06,0.532300850187875,1.291688568759605,1.0325479661935018
2014-12-07,0.6349242163126149,1.3123629646784203,1.2406392596349343
2014-12-08,0.8701283720361526,1.7969199557350581,1.0553227781431398
2014-12-09,0.9117564820154146,1.6014703825683063,1.3318881874191881
2014-12-10,0.3724460934501567,2.016308458471918,1.1405722784638577
2014-12-11,0.25211731761469836,1.6517160084784006,1.1778962436118874
2014-12-12,0.44256232566135,2.213650576396004,1.9750574258676903
2014-12-13,0.44189412193663674,1.4757144799175232,1.4857670858929315
2014-12-14,0.6697667710586507,1.261161885980775,1.2529209153269918
2014-12-15,0.44715502698576004,0.9153769109024913,0.9649698927298058
2014-12-16,0.39096791212503756,0.8254580993364042,0.6822739293583935
2014-12-17,0.17155925006145378,1.2108180601080012,0.34966330493731895
2014-12-18,0.18503201952308418,1.7449679961089877,0.5514482573927096
2014-12-19,0.2996059540459859,1.8372817895462903,1.5458223969686142
2014-12-20,0.3362795288973755,1.7463370590451206,1.2822399811643297
2014-12-21,0.43683792579534964,1.9735323033840169,1.748513184483257
2014-12-22,0.2764090544896911,2.0415942805502603,2.0237950181627458
2014-12-23,0.4751027479386733,1.7405021829995937,2.121347678012168
2014-12-24,0.44923079074042044,1.5229089446497739,1.5413791546020335
2014-12-25,0.6037810298413983,1.41711050231717,0.8357147880914935
2014-12-26,0.7754051981057489,1.6802828389371451,1.3267378001012102
2014-12-27,0.3534108227669492,1.2848381971434832,0.44022393342564126
2014-12-28,1.158217304109915,0.9667075886996767,0.8070195601188452
2014-12-29,0.5589777437378396,2.011356019433938,1.2486309002278009
2014-12-30,0.30572762528683733,1.7627574010949043,1.142332315659875
2014-12-31,0.3690750296854112,1.4363577284872076,1.7691475500871834
2015-01-01,0.8242023776176692,2.2755216268193927,2.0106954558121943
2015-01-02,0.45734039960383793,2.116885899173264,1.3903914743745447
2015-01-03,0.25349822324905336,1.879501987247609,1.1188656083197055
2015-01-04,0.6818823479427866,2.008574919757603,1.4616949349999064
2015-01-05,0.9289299005217262,2.2967865681146535,2.2334414860246556
2015-01-06,1.1296442098335011,2.1017373547076508,2.0930554066712217
2015-01-07,0.4836842059736912,1.7150150215732438,1.9017619321568986
2015-01-08,0.2695475904749891,1.8201346984139268,1.930681283870755
2015-01-09,0.19262281235849513,1.6101735496821636,0.9391409154169994
2015-01-10,0.2584878803753157,1.8126542225679558,0.7882790451632788
2015-01-11,0.5115750998970553,1.7811023975170537,1.340610892561941
2015-01-12,0.24537489597597742,2.4074208761767757,1.914106685746125
2015-01-13,1.1659851621397377,2.175911842215557,2.083861214178991
2015-01-14,0.6852713065036821,1.790782593763781,0.9909837794627098
2015-01-15,0.41234759006203253,1.9732389517326734,1.4142679314763773
2015-01-16,0.592761862361639,1.4527397885650521,0.7525285462951697
2015-01-17,0.7412573385167948,1.6081170452415667,0.5626870235358553
2015-01-18,1.1262125173872015,1.4954913175042792,1.9850147310588433
2015-01-19,0.9639065454807717,1.6889487133601528,1.323330971938683
2015-01-20,0.703029354496215,1.2177996317085242,1.3626564550667402
2015-01-21,1.239844924738954,1.405538053513407,1.4287351448497994
2015-01-22,0.9277135293691757,0.902078599588698,1.176073233260605
2015-01-23,1.021710865674511,1.2903576839793451,1.567385364934033
2015-01-24,0.9576831959817044,2.0045360198603763,1.6983486874198177
2015-01-25,0.6440196563236023,1.7909406824448544,1.8181221905819218
2015-01-26,0.6499139982828863,2.027446877158082,1.531753975303702
2015-01-27,0.7049968754563378,2.089537919795502,1.319310454740502
2015-01-28,0.8837391529305668,2.0112842305882177,2.061411565425753
2015-01-29,0.9091718038554045,1.5351479220269895,1.1979088809803868
2015-01-30,0.7570920440391157,1.2993059688507909,1.5625981940658242
2015-01-31,1.1068946464326124,1.717093067727292,1.947099725176776
2015-02-01,1.2567418017999819,1.9057929857457847,1.4930463409461294
2015-02-02,0.8969688090988515,2.2190608472214532,1.6414328617323595
2015-02-03,1.2265819143008367,1.4124068767300693,1.949871831162019
2015-02-04,1.6564622730677112,1.6381373005032722,1.9080514331735687
2015-02-05,1.4523801108039063,1.206234341537511,1.1073377927454222
2015-02-06,2.0954917881847046,1.294207381773647,2.0140397961309113
2015-02-07,1.7618312651752135,1.6935535688700998,2.8427377322410923
2015-02-08,1.8197771773799898,2.405304142194904,2.1137131750558495
2015-02-09,0.662891312818149,2.8222472253581286,2.6319240367850965
2015-02-10,0.9772216355850718,3.0422760602675956,3.07114620954531
2015-02-11,1.8516920110441137,3.120868769038445,3.1220356126674234
2015-02-12,2.1783603057440315,2.807600344787957,3.168661789637519
2015-02-13,2.2730566857643826,2.2854374596990694,2.546660516082985
2015-02-14,2.0388294842171644,1.793534885681011,1.729122246082335
2015-02-15,2.094231294234667,1.4973789005442413,1.646579101312734
2015-02-16,2.275636490816155,1.7662844973916028,2.908087888535868
2015-02-17,1.9086217826155563,2.508864224172079,3.0282877099502423
2015-02-18,2.1500269829714074,3.007529364409502,3.1793080015086623
2015-02-19,2.4334570104097253,3.5368649601245776,3.449690203309327
2015-02-20,2.1246913466442177,3.423833816791422,3.5047220808398065
2015-02-21,1.4010965321647078,1.6751626606343317,1.1569479870915933
2015-02-22,1.9171299573199496,1.4474456328135241,2.4448037728525858
2015-02-23,0.9015510821455626,2.5125731034199172,1.6724840914624408
2015-02-24,1.5326705339893494,1.4309827965912345,1.3383891479581407
2015-02-25,1.8348982173312247,1.6862425814569484,2.7402214225835575
2015-02-26,2.7528217037969283,2.303577387471062,3.681822318572587
2015-02-27,1.7584055815045616,2.343902372060829,1.3570100144293222
2015-02-28,2.4438968339674005,2.758074839448625,2.70563376428982
2015-03-01,0.9879286697412457,2.761550711427186,2.0863024015252405
2015-03-02,1.9936492373040928,2.187780751847641,1.6710634136490294
2015-03-03,2.460133908650461,3.516094704566246,3.303989922052388
2015-03-04,2.3584572726727373,2.4089501848722272,2.3452182247184523
